5,2,264,2,264,33,5,33,花
2,71,145,71,145,100,2,100,花
1,100,240,100,240,129,1,129,花
74,179,343,179,343,212,74,212,花
3,177,34,177,34,201,3,201,花
0,227,41,227,41,257,0,257,花
76,231,292,231,292,259,76,259,花
141,281,492,281,492,313,141,313,花
71,281,109,281,109,313,71,313,花
63,329,112,329,112,362,63,362,花
137,331,421,331,421,360,137,360,花
72,381,366,381,366,415,72,415,花
69,482,315,482,315,515,69,515,花
74,517,297,517,297,541,74,541,花
70,542,296,542,296,568,70,568,花
74,595,371,595,371,628,74,628,花
77,694,233,694,233,731,77,731,花
72,748,220,748,220,777,72,777,花
63,778,233,778,233,807,63,807,花
72,827,181,827,181,859,72,859,花
72,858,325,858,325,890,72,890,花
69,910,138,910,138,936,69,936,花
65,936,144,936,144,972,65,972,花
61,986,268,986,268,1015,61,1015,花
68,1018,229,1018,229,1048,68,1048,花
76,1125,236,1125,236,1154,76,1154,花
76,1174,223,1174,223,1204,76,1204,花
69,1205,238,1205,238,1233,69,1233,花
69,1253,194,1253,194,1281,69,1281,花
71,1279,333,1279,333,1313,71,1313,花
664,431,740,431,740,466,664,466,花
874,433,954,433,954,466,874,466,花
682,484,812,484,812,513,682,513,花
895,484,1009,484,1009,512,895,512,花
677,515,807,515,807,543,677,543,花
679,541,807,541,807,572,679,572,花
889,512,1015,512,1015,541,889,541,花
894,541,1017,541,1017,572,894,572,花
500,647,603,647,603,676,500,676,花
641,643,825,643,825,679,641,679,花
897,646,966,646,966,677,897,677,花
522,694,631,694,631,727,522,727,花
702,694,825,694,825,728,702,728,花
913,695,1017,695,1017,730,913,730,花
524,749,630,749,630,774,524,774,花
543,777,636,777,636,804,543,804,花
531,807,636,807,636,833,531,833,花
522,858,635,858,635,889,522,889,花
732,775,828,775,828,805,732,805,花
733,809,830,809,830,841,733,841,花
915,750,1018,750,1018,776,915,776,花
930,777,1018,777,1018,804,930,804,花
925,809,1017,809,1017,833,925,833,花
722,859,825,859,825,887,722,887,花
909,856,1018,856,1018,889,909,889,花
718,933,825,933,825,969,718,969,花
915,935,1018,935,1018,966,915,966,花
538,989,633,989,633,1013,538,1013,花
528,1018,635,1018,635,1043,528,1043,花
720,984,825,984,825,1015,720,1015,花
704,1018,830,1018,830,1046,704,1046,花
923,984,1017,984,1017,1017,923,1017,花
909,1017,1017,1017,1017,1045,909,1045,花
504,1066,602,1066,602,1102,504,1102,花
645,1071,822,1071,822,1102,645,1102,花
897,1069,964,1069,964,1099,897,1099,花
525,1117,633,1117,633,1151,525,1151,花
707,1118,830,1118,830,1151,707,1151,花
910,1118,1017,1118,1017,1158,910,1158,花
540,1168,633,1168,633,1199,540,1199,花
554,1202,636,1202,636,1228,554,1228,花
531,1230,633,1230,633,1259,531,1259,花
731,1199,827,1199,827,1228,731,1228,花
732,1232,825,1232,825,1258,732,1258,花
920,1169,1017,1169,1017,1200,920,1200,花
941,1202,1020,1202,1020,1227,941,1227,花
927,1233,1018,1233,1018,1259,927,1259,花
527,1279,630,1279,630,1313,527,1313,花
709,1282,820,1282,820,1310,709,1310,花
907,1277,1015,1277,1015,1313,907,1313,花
715,1356,825,1356,825,1390,715,1390,花
910,1358,1017,1358,1017,1394,910,1394,花
517,1409,630,1409,630,1440,517,1440,花
531,1441,635,1441,635,1469,531,1469,花
731,1410,827,1410,827,1440,731,1440,花
705,1441,828,1441,828,1469,705,1469,花
916,1408,1018,1408,1018,1439,916,1439,花
913,1440,1018,1440,1018,1472,913,1472,花
963,1550,1017,1550,1017,1574,963,1574,花
75,1363,144,1363,144,1386,75,1386,花
76,1410,259,1410,259,1441,76,1441,花
81,1441,218,1441,218,1472,81,1472,花
74,1331,140,1331,140,1361,74,1361,花
