213,120,553,120,553,143,213,143,花
1239,117,1470,117,1470,146,1239,146,花
267,183,411,183,411,210,267,210,花
393,224,450,224,450,249,393,249,花
209,254,303,254,303,279,209,279,花
215,281,336,281,336,311,215,311,花
383,314,441,314,441,342,383,342,花
792,221,882,221,882,248,792,248,花
888,251,1042,251,1042,279,888,279,花
942,284,1038,284,1038,309,942,309,花
880,315,1041,315,1041,342,880,342,花
1216,219,1302,219,1302,248,1216,248,花
1315,252,1471,252,1471,281,1315,281,花
1366,284,1465,284,1465,311,1366,311,花
1315,315,1465,315,1465,345,1315,345,花
260,354,817,354,817,387,260,387,花
264,401,446,401,446,431,264,431,花
279,458,321,458,321,488,279,488,花
218,508,342,508,342,534,218,534,花
216,543,339,543,339,568,216,568,花
218,573,351,573,351,603,218,603,花
216,606,287,606,287,633,216,633,花
213,637,357,637,357,666,213,666,花
212,670,315,670,315,696,212,696,花
219,699,356,699,356,729,219,729,花
221,735,338,735,338,765,221,765,花
227,772,318,772,318,796,227,796,花
234,801,327,801,327,828,234,828,花
219,834,341,834,341,861,219,861,花
216,865,324,865,324,895,216,895,花
216,897,362,897,362,928,216,928,花
212,934,285,934,285,963,212,963,花
216,966,317,966,317,991,216,991,花
216,999,353,999,353,1023,216,1023,花
449,997,562,997,562,1026,449,1026,花
435,963,564,963,564,993,435,993,花
443,927,561,927,561,960,443,960,花
426,895,567,895,567,927,426,927,花
425,862,567,862,567,892,425,892,花
407,799,568,799,568,828,407,828,花
437,768,564,768,564,798,437,798,花
443,733,568,733,568,763,443,763,花
438,700,567,700,567,732,438,732,花
435,669,567,669,567,700,435,700,花
447,637,564,637,564,666,447,666,花
446,604,567,604,567,634,446,634,花
431,570,564,570,564,601,431,601,花
426,538,567,538,567,568,426,568,花
431,471,532,471,532,501,431,501,花
624,474,711,474,711,501,624,501,花
606,537,747,537,747,567,606,567,花
619,572,747,572,747,599,619,599,花
630,604,745,604,745,633,630,633,花
622,637,747,637,747,664,622,664,花
624,703,747,703,747,729,624,729,花
616,733,748,733,748,762,616,762,花
622,763,745,763,745,795,622,795,花
609,798,744,798,744,823,609,823,花
610,865,745,865,745,892,610,892,花
618,897,744,897,744,924,618,924,花
619,931,742,931,742,957,619,957,花
621,997,745,997,745,1023,621,1023,花
799,476,888,476,888,500,799,500,花
897,441,969,441,969,468,897,468,花
796,537,922,537,922,568,796,568,花
814,571,924,571,924,600,814,600,花
822,604,927,604,927,630,822,630,花
823,636,924,636,924,664,823,664,花
808,702,924,702,924,730,808,730,花
805,733,928,733,928,762,805,762,花
793,796,924,796,924,826,793,826,花
796,865,927,865,927,892,796,892,花
807,898,922,898,922,924,807,924,花
807,930,924,930,924,955,807,955,花
808,994,922,994,922,1024,808,1024,花
979,473,1069,473,1069,498,979,498,花
979,541,1104,541,1104,567,979,567,花
987,570,1105,570,1105,597,987,597,花
985,603,1102,603,1102,631,985,631,花
987,699,1107,699,1107,729,987,729,花
985,732,1104,732,1104,759,985,759,花
978,799,1107,799,1107,828,978,828,花
976,859,1105,859,1105,889,976,889,花
1173,476,1239,476,1239,501,1173,501,花
1356,464,1426,464,1426,486,1356,486,花
1156,541,1288,541,1288,568,1156,568,花
1170,571,1290,571,1290,600,1170,600,花
1165,607,1288,607,1288,631,1165,631,花
1188,639,1288,639,1288,664,1188,664,花
1168,703,1285,703,1285,729,1168,729,花
1173,732,1288,732,1288,760,1173,760,花
1161,796,1284,796,1284,823,1161,823,花
1159,865,1288,865,1288,891,1159,891,花
1168,898,1285,898,1285,925,1168,925,花
1171,927,1287,927,1287,954,1171,954,花
983,995,1104,995,1104,1022,983,1022,花
1161,997,1284,997,1284,1024,1161,1024,花
1320,541,1467,541,1467,565,1320,565,花
1336,573,1468,573,1468,598,1336,598,花
1342,604,1470,604,1470,630,1342,630,花
1344,637,1471,637,1471,666,1344,666,花
1338,666,1468,666,1468,696,1338,696,花
1338,700,1467,700,1467,727,1338,727,花
1336,733,1468,733,1468,760,1336,760,花
1341,766,1467,766,1467,793,1341,793,花
1315,798,1468,798,1468,825,1315,825,花
1330,864,1465,864,1465,889,1330,889,花
1333,895,1468,895,1468,924,1333,924,花
985,895,1107,895,1107,922,985,922,花
988,931,1104,931,1104,958,988,958,花
1339,930,1471,930,1471,957,1339,957,花
1338,961,1468,961,1468,990,1338,990,花
1335,994,1467,994,1467,1024,1335,1024,花
816,1093,871,1093,871,1119,816,1119,花
