726,133,960,133,960,157,726,157,花
818,159,878,159,878,178,818,178,花
94,175,357,175,357,191,94,191,花
90,265,202,265,202,281,90,281,花
119,286,229,286,229,303,119,303,花
146,306,234,306,234,321,146,321,花
145,324,265,324,265,340,145,340,花
147,345,186,345,186,360,147,360,花
92,362,201,362,201,380,92,380,花
91,380,338,380,338,399,91,399,花
120,401,237,401,237,417,120,417,花
122,417,285,417,285,435,122,435,花
145,436,282,436,282,453,145,453,花
146,455,329,455,329,475,146,475,花
144,474,342,474,342,493,144,493,花
146,494,203,494,203,509,146,509,花
126,510,214,510,214,529,126,529,花
147,528,247,528,247,547,147,547,花
146,550,271,550,271,567,146,567,花
147,566,320,566,320,586,147,586,花
148,583,206,583,206,604,148,604,花
124,604,268,604,268,623,124,623,花
146,623,328,623,328,640,146,640,花
144,638,326,638,326,660,144,660,花
145,660,268,660,268,679,145,679,花
145,683,352,683,352,698,145,698,花
145,698,200,698,200,716,145,716,花
123,715,209,715,209,733,123,733,花
148,734,218,734,218,754,148,754,花
146,754,221,754,221,769,146,769,花
123,772,188,772,188,789,123,789,花
93,790,202,790,202,809,93,809,花
383,241,439,241,439,261,383,261,花
362,270,465,270,465,286,362,286,花
364,362,467,362,467,381,364,381,花
374,382,467,382,467,402,374,402,花
373,422,465,422,465,439,373,439,花
373,437,465,437,465,458,373,458,花
358,795,464,795,464,812,358,812,花
91,814,233,814,233,831,91,831,花
503,233,585,233,585,251,503,251,花
474,253,515,253,515,266,474,266,花
523,253,565,253,565,269,523,269,花
576,255,612,255,612,269,576,269,花
644,242,702,242,702,264,644,264,花
636,273,726,273,726,288,636,288,花
631,365,728,365,728,384,631,384,花
634,385,725,385,725,404,634,404,花
631,424,728,424,728,440,631,440,花
633,496,726,496,726,515,633,515,花
650,777,724,777,724,795,650,795,花
627,795,727,795,727,815,627,815,花
732,243,795,243,795,264,732,264,花
790,219,935,219,935,238,790,238,花
953,206,1012,206,1012,222,953,222,花
1509,188,1608,188,1608,211,1509,211,花
923,250,972,250,972,269,923,269,花
820,245,902,245,902,266,820,266,花
823,275,916,275,916,293,823,293,花
826,366,916,366,916,388,826,388,花
816,388,915,388,915,407,816,407,花
816,408,918,408,918,424,816,424,花
820,800,912,800,912,816,820,816,花
744,822,907,822,907,843,744,843,花
991,804,1086,804,1086,821,991,821,花
994,370,1091,370,1091,388,994,388,花
991,275,1090,275,1090,294,991,294,花
1004,248,1068,248,1068,268,1004,268,花
1109,252,1193,252,1193,269,1109,269,花
1109,279,1197,279,1197,296,1109,296,花
1114,373,1198,373,1198,392,1114,392,花
1119,392,1196,392,1196,410,1119,410,花
1113,520,1197,520,1197,543,1113,543,花
1117,561,1195,561,1195,579,1117,579,花
1105,804,1193,804,1193,821,1105,821,花
1213,805,1310,805,1310,823,1213,823,花
1223,598,1312,598,1312,616,1223,616,花
1216,580,1309,580,1309,596,1216,596,花
1219,561,1312,561,1312,578,1219,578,花
1216,523,1314,523,1314,541,1216,541,花
1219,413,1311,413,1311,429,1219,429,花
1218,394,1317,394,1317,411,1218,411,花
1217,373,1315,373,1315,392,1217,392,花
1219,279,1315,279,1315,295,1219,295,花
1226,252,1295,252,1295,272,1226,272,花
1326,255,1357,255,1357,272,1326,272,花
1383,244,1463,244,1463,265,1383,265,花
1373,279,1472,279,1472,300,1373,300,花
1367,373,1470,373,1470,395,1367,395,花
1373,396,1471,396,1471,413,1373,413,花
1386,414,1472,414,1472,430,1386,430,花
1387,430,1473,430,1473,451,1387,451,花
1385,452,1474,452,1474,470,1385,470,花
1386,506,1471,506,1471,525,1386,525,花
1382,525,1473,525,1473,544,1382,544,花
1381,582,1471,582,1471,600,1381,600,花
1366,808,1469,808,1469,825,1366,825,花
1350,829,1485,829,1485,846,1350,846,花
1522,791,1592,791,1592,806,1522,806,花
1489,809,1593,809,1593,826,1489,826,花
1495,584,1594,584,1594,601,1495,601,花
1513,603,1593,603,1593,619,1513,619,花
1500,528,1596,528,1596,547,1500,547,花
1510,507,1596,507,1596,528,1510,528,花
1503,453,1596,453,1596,471,1503,471,花
1506,433,1597,433,1597,453,1506,453,花
1506,414,1598,414,1598,434,1506,434,花
1503,396,1597,396,1597,415,1503,415,花
1492,377,1598,377,1598,396,1492,396,花
1493,281,1600,281,1600,302,1493,302,花
1496,244,1589,244,1589,265,1496,265,花
